SR_No,Date,DO_No,Customer_Name,Destination,Grade,Thick_mm,Width_mm,Length_mm,Planned_Qty,Despatched_Qty,Balance_to_Despatch_Qty,Weight_Tons,Priority_Level,Delivery_Deadline,Loading_Point_Code,Loading_Point_Name,Loading_Point_Lat,Loading_Point_Lng,Destination_Lat,Destination_Lng,Expected_Freight_Rate_INR,Customer_Payment_Terms_Days,Special_Requirements,Product_Value_INR,Preferred_Vehicle_Type
769,2025-12-26,DO-2026-01-100768,Hindalco Industries,"Mumbai, Maharashtra",HRS,13.7,1800,6000,67,0,67,77.8,Normal,2026-01-04 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,34153,45,Tarpaulin Cover,3292122,LCV
770,2025-12-31,DO-2026-01-100769,Vedanta Resources,"Mumbai, Maharashtra",HRS,20.4,1800,6000,131,0,131,226.6,Low,2026-01-08 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,57498,90,Wooden Crating,4865062,LCV
771,2025-12-26,DO-2026-01-100770,NMDC Ltd,Delhi NCR,Galvanized,16.4,2000,12000,102,0,102,315.2,Critical,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,68847,45,None,4033173,LCV
772,2025-12-23,DO-2026-01-100771,Rashtriya Ispat Nigam,Delhi NCR,Galvanized,14.9,1800,12000,51,0,51,128.8,High,2026-01-09 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,50640,60,None,1128481,HCV
773,2026-01-02,DO-2026-01-100772,Essar Steel,"Pune, Maharashtra",TMT Fe500,23.8,1500,12000,34,0,34,114.3,Medium,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,72970,60,None,4341567,HCV
774,2026-01-02,DO-2026-01-100773,Jindal Steel,"Pune, Maharashtra",TMT Fe500,27.8,1800,3000,62,0,62,73.1,Normal,2026-01-14 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,48005,45,None,3368080,HCV
775,2026-01-01,DO-2026-01-100774,Bhushan Steel,"Chennai, Tamil Nadu",TMT Fe550,4.2,1000,3000,93,0,93,9.2,Low,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,43126,30,None,1063546,Covered
776,2025-12-25,DO-2026-01-100775,AM/NS India,"Chennai, Tamil Nadu",TMT Fe550,19.1,1800,12000,76,0,76,246.1,Critical,2026-01-10 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,49473,30,Tarpaulin Cover,936532,Covered
777,2025-12-24,DO-2026-01-100776,Lloyds Metals,"Bengaluru, Karnataka",GP Coil,11.8,1800,3000,58,0,58,29.0,High,2026-01-05 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,64005,30,Tarpaulin Cover,2477284,Covered
778,2025-12-24,DO-2026-01-100777,APL Apollo,"Bengaluru, Karnataka",GP Coil,14.9,1500,2500,61,0,61,26.8,Medium,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,55811,90,None,1381839,Open
779,2025-12-29,DO-2026-01-100778,Shyam Steel,"Hyderabad, Telangana",Color Coated,24.1,1250,3000,125,0,125,88.7,Normal,2026-01-04 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,51485,90,Wooden Crating,1521398,Open
780,2025-12-28,DO-2026-01-100779,SRMB Steel,"Hyderabad, Telangana",Color Coated,23.9,1000,12000,109,0,109,245.4,Low,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,36408,90,None,3663501,Open
781,2025-12-29,DO-2026-01-100780,Tata Steel Ltd,"Ahmedabad, Gujarat",SS304,4.0,1500,12000,119,0,119,67.3,Critical,2026-01-10 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,75480,60,None,4124745,Trailer
782,2025-12-31,DO-2026-01-100781,JSW Steel,"Ahmedabad, Gujarat",SS304,18.2,1800,12000,50,0,50,154.3,High,2026-01-04 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,73146,45,Tarpaulin Cover,2536377,Trailer
783,2025-12-23,DO-2026-01-100782,SAIL Bokaro,"Jaipur, Rajasthan",SS316L,27.0,1800,3000,102,0,102,116.7,Medium,2026-01-12 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,72266,90,Express Delivery,1252323,Trailer
784,2025-12-30,DO-2026-01-100783,Hindalco Industries,"Jaipur, Rajasthan",SS316L,7.2,1800,2500,84,0,84,21.4,Normal,2026-01-06 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,76912,60,Wooden Crating,4191512,Flatbed
785,2025-12-27,DO-2026-01-100784,Vedanta Resources,"Lucknow, Uttar Pradesh",MS A36,24.4,1000,2500,58,0,58,27.8,Low,2026-01-08 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,50811,45,None,2730800,Flatbed
786,2026-01-02,DO-2026-01-100785,NMDC Ltd,"Lucknow, Uttar Pradesh",MS A36,8.2,1250,2500,69,0,69,13.9,Critical,2026-01-07 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,52351,90,None,4408548,Flatbed
787,2025-12-31,DO-2026-01-100786,Rashtriya Ispat Nigam,"Coimbatore, Tamil Nadu",CRS,18.8,1000,2500,72,0,72,26.6,High,2026-01-08 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,40941,30,None,3080120,LCV
788,2026-01-02,DO-2026-01-100787,Essar Steel,"Coimbatore, Tamil Nadu",CRS,16.3,1000,6000,102,0,102,78.3,Medium,2026-01-04 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,37500,60,Tarpaulin Cover,1283361,LCV
789,2025-12-27,DO-2026-01-100788,Jindal Steel,"Surat, Gujarat",HRS,26.8,1500,2000,133,0,133,83.9,Normal,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,41211,45,None,4946388,LCV
790,2025-12-29,DO-2026-01-100789,Bhushan Steel,"Surat, Gujarat",HRS,15.6,2000,12000,33,0,33,97.0,Low,2026-01-11 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,37914,45,Tarpaulin Cover,3379076,HCV
791,2025-12-27,DO-2026-01-100790,AM/NS India,"Indore, Madhya Pradesh",Galvanized,23.6,1800,2500,60,0,60,50.0,Critical,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,41455,30,None,3053069,HCV
792,2025-12-26,DO-2026-01-100791,Lloyds Metals,"Indore, Madhya Pradesh",Galvanized,12.6,2000,2000,74,0,74,29.3,High,2026-01-12 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,56556,30,None,4304935,HCV
793,2025-12-28,DO-2026-01-100792,APL Apollo,"Mumbai, Maharashtra",TMT Fe500,19.8,1500,2500,78,0,78,45.5,Medium,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,56100,60,None,1042002,Covered
794,2025-12-29,DO-2026-01-100793,Shyam Steel,"Mumbai, Maharashtra",TMT Fe500,21.2,1000,2500,125,0,125,52.0,Normal,2026-01-12 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,57211,60,Tarpaulin Cover,3793849,Covered
795,2025-12-30,DO-2026-01-100794,SRMB Steel,Delhi NCR,TMT Fe550,23.1,1000,12000,133,0,133,289.4,Low,2026-01-17 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,60993,90,None,4046517,Covered
796,2025-12-29,DO-2026-01-100795,Tata Steel Ltd,Delhi NCR,TMT Fe550,8.6,1000,2500,135,0,135,22.8,Critical,2026-01-07 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,42500,90,Tarpaulin Cover,4158197,Open
797,2025-12-26,DO-2026-01-100796,JSW Steel,"Pune, Maharashtra",GP Coil,2.9,1000,6000,119,0,119,16.3,High,2026-01-15 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,59063,60,Tarpaulin Cover,1592179,Open
798,2026-01-01,DO-2026-01-100797,SAIL Bokaro,"Pune, Maharashtra",GP Coil,6.2,1500,12000,123,0,123,107.8,Medium,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,59582,60,None,979435,Open
799,2025-12-23,DO-2026-01-100798,Hindalco Industries,"Chennai, Tamil Nadu",Color Coated,3.4,1250,6000,115,0,115,23.0,Normal,2026-01-06 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,32201,90,None,3313118,Trailer
800,2025-12-30,DO-2026-01-100799,Vedanta Resources,"Chennai, Tamil Nadu",Color Coated,17.0,1000,2500,58,0,58,19.4,Low,2026-01-12 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,74544,45,Wooden Crating,4191981,Trailer
801,2025-12-31,DO-2026-01-100800,NMDC Ltd,"Bengaluru, Karnataka",SS304,26.4,1800,6000,119,0,119,266.3,Critical,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,43369,60,Wooden Crating,2416512,Trailer
802,2025-12-27,DO-2026-01-100801,Rashtriya Ispat Nigam,"Bengaluru, Karnataka",SS304,12.8,1250,6000,28,0,28,21.1,High,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,69381,45,None,942687,Flatbed
803,2025-12-26,DO-2026-01-100802,Essar Steel,"Hyderabad, Telangana",SS316L,18.8,1250,2000,89,0,89,32.8,Medium,2026-01-07 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,49156,45,None,4347902,Flatbed
804,2025-12-31,DO-2026-01-100803,Jindal Steel,"Hyderabad, Telangana",SS316L,8.8,1000,3000,94,0,94,19.5,Normal,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,39690,30,Tarpaulin Cover,4400376,Flatbed
805,2026-01-01,DO-2026-01-100804,Bhushan Steel,"Ahmedabad, Gujarat",MS A36,25.9,1800,6000,116,0,116,254.7,Low,2026-01-07 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,45313,45,Express Delivery,2983071,LCV
806,2025-12-27,DO-2026-01-100805,AM/NS India,"Ahmedabad, Gujarat",MS A36,21.4,1800,2500,54,0,54,40.8,Critical,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,45540,45,Insurance Mandatory,3123701,LCV
807,2025-12-27,DO-2026-01-100806,Lloyds Metals,"Jaipur, Rajasthan",CRS,19.6,1800,2500,111,0,111,76.9,High,2026-01-16 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,41564,30,None,2946133,LCV
808,2025-12-24,DO-2026-01-100807,APL Apollo,"Jaipur, Rajasthan",CRS,18.1,1250,3000,48,0,48,25.6,Medium,2026-01-14 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,74417,90,None,4683264,HCV
809,2025-12-27,DO-2026-01-100808,Shyam Steel,"Lucknow, Uttar Pradesh",HRS,24.7,1800,2500,35,0,35,30.5,Normal,2026-01-15 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,59740,60,None,1242850,HCV
810,2025-12-28,DO-2026-01-100809,SRMB Steel,"Lucknow, Uttar Pradesh",HRS,10.7,1250,6000,24,0,24,15.1,Low,2026-01-13 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,75960,30,None,4982405,HCV
811,2025-12-31,DO-2026-01-100810,Tata Steel Ltd,"Coimbatore, Tamil Nadu",Galvanized,11.9,1800,3000,97,0,97,48.9,Critical,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,34695,45,None,4975733,Covered
812,2026-01-01,DO-2026-01-100811,JSW Steel,"Coimbatore, Tamil Nadu",Galvanized,26.2,1800,2500,81,0,81,75.0,High,2026-01-09 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,66761,90,None,1730142,Covered
813,2025-12-29,DO-2026-01-100812,SAIL Bokaro,"Surat, Gujarat",TMT Fe500,3.1,1250,6000,58,0,58,10.6,Medium,2026-01-15 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,55631,90,None,2958019,Covered
814,2025-12-28,DO-2026-01-100813,Hindalco Industries,"Surat, Gujarat",TMT Fe500,23.6,1500,12000,96,0,96,320.1,Normal,2026-01-10 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,42812,60,Wooden Crating,4871111,Open
815,2026-01-02,DO-2026-01-100814,Vedanta Resources,"Indore, Madhya Pradesh",TMT Fe550,26.7,2000,6000,115,0,115,289.2,Low,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,41740,30,None,1050834,Open
816,2026-01-01,DO-2026-01-100815,NMDC Ltd,"Indore, Madhya Pradesh",TMT Fe550,8.8,1800,6000,78,0,78,58.2,Critical,2026-01-11 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,34673,90,None,4820148,Open
817,2025-12-28,DO-2026-01-100816,Rashtriya Ispat Nigam,"Mumbai, Maharashtra",GP Coil,14.8,1250,2000,76,0,76,22.1,High,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,45351,60,None,2161760,Trailer
818,2025-12-23,DO-2026-01-100817,Essar Steel,"Mumbai, Maharashtra",GP Coil,15.2,1500,12000,113,0,113,242.7,Medium,2026-01-13 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,45919,30,None,2264721,Trailer
819,2025-12-23,DO-2026-01-100818,Jindal Steel,Delhi NCR,Color Coated,25.9,1250,6000,71,0,71,108.3,Normal,2026-01-05 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,53538,30,None,1773334,Trailer
820,2025-12-31,DO-2026-01-100819,Bhushan Steel,Delhi NCR,Color Coated,11.7,1000,3000,68,0,68,18.7,Low,2026-01-04 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,37312,90,Wooden Crating,4775316,Flatbed
821,2025-12-23,DO-2026-01-100820,AM/NS India,"Pune, Maharashtra",SS304,18.3,1500,12000,76,0,76,196.5,Critical,2026-01-04 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,53589,30,Tarpaulin Cover,4550895,Flatbed
822,2025-12-30,DO-2026-01-100821,Lloyds Metals,"Pune, Maharashtra",SS304,26.6,2000,2500,59,0,59,61.6,High,2026-01-17 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,35190,60,None,1215861,Flatbed
823,2026-01-01,DO-2026-01-100822,APL Apollo,"Chennai, Tamil Nadu",SS316L,3.8,2000,6000,113,0,113,40.4,Medium,2026-01-10 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,48722,45,None,4096360,LCV
824,2025-12-27,DO-2026-01-100823,Shyam Steel,"Chennai, Tamil Nadu",SS316L,2.5,1250,2500,29,0,29,1.8,Normal,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,58371,60,Tarpaulin Cover,2042975,LCV
825,2025-12-23,DO-2026-01-100824,SRMB Steel,"Bengaluru, Karnataka",MS A36,9.8,1800,3000,33,0,33,13.7,Low,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,40604,60,Tarpaulin Cover,3832451,LCV
826,2025-12-26,DO-2026-01-100825,Tata Steel Ltd,"Bengaluru, Karnataka",MS A36,7.2,1800,6000,83,0,83,50.7,Critical,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,68900,90,None,4294491,HCV
827,2025-12-23,DO-2026-01-100826,JSW Steel,"Hyderabad, Telangana",CRS,11.6,1250,6000,121,0,121,82.6,High,2026-01-10 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,38091,30,None,4638328,HCV
828,2025-12-25,DO-2026-01-100827,SAIL Bokaro,"Hyderabad, Telangana",CRS,7.8,1250,6000,104,0,104,47.8,Medium,2026-01-14 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,74416,30,None,4418804,HCV
829,2025-12-31,DO-2026-01-100828,Hindalco Industries,"Ahmedabad, Gujarat",HRS,25.6,1800,3000,28,0,28,30.4,Normal,2026-01-06 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,76847,60,Wooden Crating,5138014,Covered
830,2026-01-01,DO-2026-01-100829,Vedanta Resources,"Ahmedabad, Gujarat",HRS,9.7,1000,12000,72,0,72,65.8,Low,2026-01-04 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,65647,30,None,4214657,Covered
831,2025-12-28,DO-2026-01-100830,NMDC Ltd,"Jaipur, Rajasthan",Galvanized,14.1,2000,3000,30,0,30,19.9,Critical,2026-01-08 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,70375,30,Wooden Crating,886471,Covered
832,2025-12-31,DO-2026-01-100831,Rashtriya Ispat Nigam,"Jaipur, Rajasthan",Galvanized,21.3,1800,2500,32,0,32,24.1,High,2026-01-17 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,57752,30,None,3246848,Open
833,2025-12-24,DO-2026-01-100832,Essar Steel,"Lucknow, Uttar Pradesh",TMT Fe500,17.3,1800,6000,58,0,58,85.1,Medium,2026-01-16 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,49371,60,Insurance Mandatory,2320278,Open
834,2025-12-23,DO-2026-01-100833,Jindal Steel,"Lucknow, Uttar Pradesh",TMT Fe500,6.8,2000,3000,45,0,45,14.4,Normal,2026-01-05 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,60429,30,None,1728768,Open
835,2025-12-27,DO-2026-01-100834,Bhushan Steel,"Coimbatore, Tamil Nadu",TMT Fe550,6.5,1800,6000,19,0,19,10.5,Low,2026-01-17 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,75104,90,None,3776012,Trailer
836,2026-01-01,DO-2026-01-100835,AM/NS India,"Coimbatore, Tamil Nadu",TMT Fe550,19.5,1800,3000,106,0,106,87.6,Critical,2026-01-06 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,40854,30,None,883255,Trailer
837,2025-12-26,DO-2026-01-100836,Lloyds Metals,"Surat, Gujarat",GP Coil,27.2,1000,2500,107,0,107,57.1,High,2026-01-14 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,41512,45,None,2351506,Trailer
838,2025-12-26,DO-2026-01-100837,APL Apollo,"Surat, Gujarat",GP Coil,9.8,1800,2500,29,0,29,10.0,Medium,2026-01-10 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,33429,30,None,2028610,Flatbed
839,2026-01-02,DO-2026-01-100838,Shyam Steel,"Indore, Madhya Pradesh",Color Coated,20.3,1800,6000,112,0,112,192.8,Normal,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,61459,45,None,4036097,Flatbed
840,2025-12-27,DO-2026-01-100839,SRMB Steel,"Indore, Madhya Pradesh",Color Coated,10.7,1000,6000,24,0,24,12.1,Low,2026-01-17 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,64486,60,None,4102761,Flatbed
841,2025-12-30,DO-2026-01-100840,Tata Steel Ltd,"Mumbai, Maharashtra",SS304,15.3,2000,6000,80,0,80,115.3,Critical,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,35978,30,None,3399543,LCV
842,2026-01-01,DO-2026-01-100841,JSW Steel,"Mumbai, Maharashtra",SS304,3.7,1800,6000,88,0,88,27.6,High,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,72809,60,None,4409362,LCV
843,2025-12-28,DO-2026-01-100842,SAIL Bokaro,Delhi NCR,SS316L,6.2,1250,6000,20,0,20,7.3,Medium,2026-01-11 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,47211,45,Tarpaulin Cover,3595021,LCV
844,2025-12-29,DO-2026-01-100843,Hindalco Industries,Delhi NCR,SS316L,17.7,1800,2500,135,0,135,84.4,Normal,2026-01-15 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,28.7041,77.1025,57583,90,Wooden Crating,3772042,HCV
845,2025-12-30,DO-2026-01-100844,Vedanta Resources,"Pune, Maharashtra",MS A36,14.3,1250,12000,119,0,119,200.4,Low,2026-01-08 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,77265,30,Tarpaulin Cover,1832940,HCV
846,2026-01-01,DO-2026-01-100845,NMDC Ltd,"Pune, Maharashtra",MS A36,7.2,2000,6000,40,0,40,27.1,Critical,2026-01-16 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,18.5204,73.8567,59261,90,None,2506850,HCV
847,2025-12-29,DO-2026-01-100846,Rashtriya Ispat Nigam,"Chennai, Tamil Nadu",CRS,3.2,1000,3000,89,0,89,6.7,High,2026-01-09 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,76363,45,None,4973487,Covered
848,2026-01-01,DO-2026-01-100847,Essar Steel,"Chennai, Tamil Nadu",CRS,23.0,1500,6000,22,0,22,35.7,Medium,2026-01-13 00:00,LP-KOL-02,Kolkata Steel Depot,22.5726,88.3639,13.0827,80.2707,46856,30,Tarpaulin Cover,4829927,Covered
849,2025-12-25,DO-2026-01-100848,Jindal Steel,"Bengaluru, Karnataka",HRS,27.8,1500,2000,51,0,51,33.4,Normal,2026-01-08 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,41907,30,Tarpaulin Cover,4422756,Covered
850,2025-12-24,DO-2026-01-100849,Bhushan Steel,"Bengaluru, Karnataka",HRS,13.9,1000,2000,120,0,120,26.2,Low,2026-01-13 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,12.9716,77.5946,38676,30,None,2151285,Open
851,2025-12-31,DO-2026-01-100850,AM/NS India,"Hyderabad, Telangana",Galvanized,5.1,1250,3000,98,0,98,14.7,Critical,2026-01-15 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,51144,90,Wooden Crating,4930806,Open
852,2025-12-28,DO-2026-01-100851,Lloyds Metals,"Hyderabad, Telangana",Galvanized,24.6,1250,3000,111,0,111,80.4,High,2026-01-17 00:00,LP-DUR-03,Durgapur Steel,23.5204,87.3119,17.385,78.4867,41029,30,Wooden Crating,4433508,Open
853,2025-12-26,DO-2026-01-100852,APL Apollo,"Ahmedabad, Gujarat",TMT Fe500,22.0,1000,2500,71,0,71,30.7,Medium,2026-01-09 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,50792,45,None,3874222,Trailer
854,2025-12-31,DO-2026-01-100853,Shyam Steel,"Ahmedabad, Gujarat",TMT Fe500,21.6,1500,2500,109,0,109,69.3,Normal,2026-01-16 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,23.0225,72.5714,66711,90,Wooden Crating,1907580,Trailer
855,2025-12-25,DO-2026-01-100854,SRMB Steel,"Jaipur, Rajasthan",TMT Fe550,13.1,1800,6000,120,0,120,133.3,Low,2026-01-16 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,76708,60,Express Delivery,4462619,Trailer
856,2026-01-01,DO-2026-01-100855,Tata Steel Ltd,"Jaipur, Rajasthan",TMT Fe550,22.0,2000,2000,36,0,36,24.9,Critical,2026-01-09 00:00,LP-RKL-04,Rourkela Steel Plant,22.2604,84.8536,26.9124,75.7873,52631,90,Insurance Mandatory,2128455,Flatbed
857,2025-12-24,DO-2026-01-100856,JSW Steel,"Lucknow, Uttar Pradesh",GP Coil,3.6,1000,2500,73,0,73,5.2,High,2026-01-04 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,73393,60,None,3302846,Flatbed
858,2025-12-29,DO-2026-01-100857,SAIL Bokaro,"Lucknow, Uttar Pradesh",GP Coil,21.3,1500,2000,110,0,110,55.2,Medium,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,26.8467,80.9462,72003,45,Tarpaulin Cover,4492905,Flatbed
859,2025-12-24,DO-2026-01-100858,Hindalco Industries,"Coimbatore, Tamil Nadu",Color Coated,7.3,2000,12000,100,0,100,137.5,Normal,2026-01-14 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,60976,60,Express Delivery,4143239,LCV
860,2026-01-02,DO-2026-01-100859,Vedanta Resources,"Coimbatore, Tamil Nadu",Color Coated,7.1,1500,2000,117,0,117,19.6,Low,2026-01-12 00:00,LP-BHI-05,Bhilai Steel Plant,21.2514,81.1257,11.0168,76.9558,53921,90,Tarpaulin Cover,1807011,LCV
861,2026-01-01,DO-2026-01-100860,NMDC Ltd,"Surat, Gujarat",SS304,27.8,1500,2500,84,0,84,68.7,Critical,2026-01-12 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,68161,60,None,2092406,LCV
862,2025-12-29,DO-2026-01-100861,Rashtriya Ispat Nigam,"Surat, Gujarat",SS304,2.7,2000,12000,20,0,20,10.2,High,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,21.1702,72.8311,51919,90,Insurance Mandatory,1676453,HCV
863,2025-12-23,DO-2026-01-100862,Essar Steel,"Indore, Madhya Pradesh",SS316L,3.6,1500,3000,111,0,111,14.1,Medium,2026-01-12 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,55230,30,None,1796477,HCV
864,2025-12-28,DO-2026-01-100863,Jindal Steel,"Indore, Madhya Pradesh",SS316L,9.7,1000,6000,75,0,75,34.3,Normal,2026-01-07 00:00,LP-VSP-06,Visakhapatnam Steel,17.6869,83.2185,22.7196,75.8577,70115,45,None,3136856,HCV
865,2025-12-27,DO-2026-01-100864,Bhushan Steel,"Mumbai, Maharashtra",MS A36,22.4,2000,2500,103,0,103,90.6,Low,2026-01-12 00:00,LP-JAM-01,Tata Steel Jamshedpur,22.8046,86.2029,19.076,72.8777,48228,30,None,2365270,Covered
